timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,37.5,-118.75,271.51816,0.0,0.001707,15.35,-20.0,12
2017-01-04 12:00:00,37.5,-118.125,272.4414,0.0,8.2e-06,8.95,-20.0,12
2017-01-04 12:00:00,37.5,-117.5,275.00357,0.0,8.12e-05,7.176,-20.0,12
2017-01-04 12:00:00,37.5,-116.875,275.602,0.0,0.0001429,9.45,-20.0,12
2017-01-04 12:00:00,37.5,-116.25,275.3584,0.0,0.0002856,9.88,-20.0,12
2017-01-04 12:00:00,37.5,-115.625,275.08533,0.08777,0.0002832,8.305,-20.0,12
2017-01-04 12:00:00,37.5,-115.0,275.84885,0.0891,0.0002259,6.816,-20.0,12
2017-01-04 12:00:00,37.5,-114.375,275.85437,0.1117,0.0004115,8.0,-20.0,12
2017-01-04 12:00:00,37.5,-113.75,275.0986,0.12103,0.0005913,8.69,-20.0,12
2017-01-04 12:00:00,38.0,-123.75,270.60733,0.8,0.001137,8.88,-20.0,12
2017-01-04 12:00:00,38.0,-123.125,282.76898,0.0,0.00111,7.723,-20.0,12
2017-01-04 12:00:00,38.0,-122.5,283.12277,0.2042,0.001875,6.54,-20.0,12
2017-01-04 12:00:00,38.0,-121.875,283.95355,0.2976,0.00326,8.01,-20.0,12
2017-01-04 12:00:00,38.0,-121.25,284.00897,0.0,0.00724,12.33,-20.0,12
2017-01-04 12:00:00,38.0,-120.625,278.5291,0.2214,0.01425,13.13,-20.0,12
2017-01-04 12:00:00,38.0,-120.0,273.8659,0.0,0.0184,11.914,-20.0,12
2017-01-04 12:00:00,38.0,-119.375,271.8596,0.0,0.006355,14.5,-20.0,12
2017-01-04 12:00:00,38.0,-118.75,272.89102,0.0,6.44e-06,14.79,-20.0,12
2017-01-04 12:00:00,38.0,-118.125,274.68866,0.0,7.397e-05,9.19,-20.0,12
2017-01-04 12:00:00,38.0,-117.5,275.78455,0.0,0.0001622,7.984,-20.0,12
2017-01-04 12:00:00,38.0,-116.875,275.66736,0.0,0.0002277,8.875,-20.0,12
2017-01-04 12:00:00,38.0,-116.25,276.08636,0.08185,0.0001043,10.05,-20.0,12
2017-01-04 12:00:00,38.0,-115.625,275.15668,0.08325,0.000243,9.01,-20.0,12
2017-01-04 12:00:00,38.0,-115.0,275.21924,0.08203,0.000299,9.2,-20.0,12
2017-01-04 12:00:00,38.0,-114.375,275.23846,0.0926,0.0004363,11.46,-20.0,12
2017-01-04 12:00:00,38.0,-113.75,275.45883,0.0,0.0001988,13.95,-20.0,12
2017-01-04 12:00:00,38.5,-123.75,282.1278,0.0,0.0009108,7.85,-20.0,12
2017-01-04 12:00:00,38.5,-123.125,281.3692,0.3042,0.001366,5.957,-20.0,12
2017-01-04 12:00:00,38.5,-122.5,281.42755,0.0,0.001928,6.297,-20.0,12
2017-01-04 12:00:00,38.5,-121.875,283.58054,-0.001047,0.003288,7.742,-20.0,12
